user,time_stamp,btag,cate,brand,userid,age_level,order_id
265046,1493279697,buy,11713,37047,265046,0,109
265046,1493434075,buy,4357,220432,265046,0,109
265046,1493513555,buy,4828,183106,265046,0,109
265046,1493513661,buy,4828,183106,265046,0,109
265046,1493552356,buy,5779,316647,265046,0,109
265046,1493552447,buy,5779,316647,265046,0,109
265046,1493552497,buy,5779,316647,265046,0,109
265046,1493701614,buy,8861,240050,265046,0,109
265046,1493718640,buy,5964,363971,265046,0,109
265046,1493718979,buy,7889,363971,265046,0,109
265046,1493786732,buy,6181,184921,265046,0,109
265046,1493786732,buy,6181,184921,265046,0,109
265046,1493786732,buy,6181,184921,265046,0,109
265046,1493859779,buy,5751,284254,265046,0,109
265046,1493865490,buy,5751,284254,265046,0,109
265046,1493867865,buy,8861,10621,265046,0,109
265046,1493870311,buy,8861,306370,265046,0,109
265046,1493870995,buy,8861,325516,265046,0,109
265046,1493873120,buy,8861,52915,265046,0,109
265046,1493885717,buy,4263,388700,265046,0,109
265046,1493906476,buy,5977,425673,265046,0,109
265046,1493906539,buy,5977,425673,265046,0,109
265046,1493906576,buy,5977,425673,265046,0,109
265046,1494048360,buy,6952,307783,265046,0,109
265046,1494048762,buy,6952,307783,265046,0,109
265046,1494048762,buy,6952,307783,265046,0,109
265046,1494060259,buy,6134,181565,265046,0,109
265046,1494073402,buy,546,303659,265046,0,109
265046,1494135940,buy,11425,77599,265046,0,109
265046,1494228174,buy,6281,302228,265046,0,109
265046,1494290776,buy,5967,379826,265046,0,109
265046,1494298363,buy,7636,375486,265046,0,109
265046,1494298803,buy,4557,375486,265046,0,109
265046,1494388400,buy,6578,205310,265046,0,109
265046,1494403863,buy,5967,363971,265046,0,109
265046,1494412607,buy,5967,363971,265046,0,109
265046,1494412677,buy,5967,363971,265046,0,109
265046,1494640854,buy,6952,307783,265046,0,109
265046,1494640854,buy,6952,307783,265046,0,109
265046,1494649364,buy,6558,213827,265046,0,109
265046,1494662770,buy,8150,103007,265046,0,109
265046,1494685286,buy,6717,170436,265046,0,109
266226,1492988351,buy,4262,370203,266226,0,110
266226,1493167107,buy,10745,142811,266226,0,110
266226,1493543817,buy,4534,220468,266226,0,110
266226,1494232797,buy,11183,392089,266226,0,110
266226,1494382927,buy,9688,274983,266226,0,110
266226,1494404917,buy,11184,172771,266226,0,110
275892,1492873866,buy,4460,425589,275892,0,111
275892,1492911198,buy,4667,253795,275892,0,111
275892,1492911290,buy,12735,249158,275892,0,111
275892,1492912740,buy,6708,56698,275892,0,111
275892,1492912785,buy,6708,56698,275892,0,111
275892,1492941251,buy,6897,124290,275892,0,111
275892,1492941251,buy,6845,124290,275892,0,111
275892,1492941251,buy,6851,124290,275892,0,111
275892,1492941251,buy,6848,124290,275892,0,111
275892,1493028555,buy,6845,364513,275892,0,111
275892,1493045874,buy,6164,183612,275892,0,111
275892,1493218122,buy,6617,55118,275892,0,111
275892,1493218147,buy,4267,95766,275892,0,111
275892,1493219915,buy,6423,134153,275892,0,111
275892,1493451829,buy,6711,90282,275892,0,111
275892,1493451910,buy,6711,90282,275892,0,111
275892,1493451910,buy,6711,90282,275892,0,111
275892,1493732420,buy,5213,390518,275892,0,111
275892,1493896947,buy,841,69518,275892,0,111
275892,1494056322,buy,5213,390518,275892,0,111
275892,1494163982,buy,6711,138260,275892,0,111
275892,1494163982,buy,4308,101634,275892,0,111
275892,1494163982,buy,6711,138260,275892,0,111
275892,1494235311,buy,1423,184697,275892,0,111
275892,1494323483,buy,1535,407348,275892,0,111
275892,1494582349,buy,5213,390518,275892,0,111
275892,1494600284,buy,859,311666,275892,0,111
279621,1492847297,buy,7154,85859,279621,0,112
279621,1492900787,buy,1466,212605,279621,0,112
279621,1492915569,buy,7154,211166,279621,0,112
279621,1492946785,buy,7154,218082,279621,0,112
279621,1492947239,buy,7154,218082,279621,0,112
279621,1493090242,buy,7005,203922,279621,0,112
279621,1493108766,buy,7172,274879,279621,0,112
279621,1493108986,buy,7172,432828,279621,0,112
279621,1493862243,buy,7154,218082,279621,0,112
279621,1494292416,buy,5485,154286,279621,0,112
279621,1494292678,buy,5850,160582,279621,0,112
279621,1494330199,buy,1393,184124,279621,0,112
279621,1494502707,buy,2216,212378,279621,0,112
279621,1494502793,buy,2216,212378,279621,0,112
286202,1492993250,buy,5467,364610,286202,0,113
286202,1493714369,buy,4267,303797,286202,0,113
286202,1493714369,buy,4267,303797,286202,0,113
286202,1493714369,buy,6617,303797,286202,0,113
286202,1494331219,buy,6261,160604,286202,0,113
286202,1494331621,buy,6261,160604,286202,0,113
286202,1494338233,buy,6423,160,286202,0,113
292790,1492860176,buy,4520,143597,292790,0,114
292790,1494131597,buy,1504,352548,292790,0,114
292790,1494132096,buy,10650,15414,292790,0,114
292790,1494132482,buy,6338,183852,292790,0,114
292790,1494132754,buy,6309,183852,292790,0,114
292790,1494132754,buy,6309,183852,292790,0,114
292790,1494132754,buy,6309,183852,292790,0,114
292790,1494132754,buy,6338,183852,292790,0,114
292790,1494132947,buy,6338,195240,292790,0,114
292790,1494133021,buy,6338,283606,292790,0,114
292790,1494133575,buy,6338,183852,292790,0,114
292790,1494133575,buy,6338,183852,292790,0,114
293569,1492880659,buy,11570,252216,293569,0,115
293569,1493014462,buy,5779,452539,293569,0,115
293569,1493178094,buy,1928,27478,293569,0,115
293569,1493642667,buy,11570,252216,293569,0,115
293569,1493685252,buy,11570,252216,293569,0,115
293569,1493732149,buy,4262,370203,293569,0,115
293569,1493735373,buy,6409,249544,293569,0,115
293569,1493737676,buy,6423,273037,293569,0,115
293569,1493738876,buy,6274,247789,293569,0,115
293569,1493738876,buy,5467,222087,293569,0,115
293569,1493738876,buy,5467,222087,293569,0,115
293569,1493738876,buy,5467,222087,293569,0,115
293569,1493738876,buy,5446,400399,293569,0,115
293569,1494044006,buy,11570,252216,293569,0,115
293569,1494148463,buy,11156,299964,293569,0,115
293569,1494317931,buy,12422,388700,293569,0,115
293569,1494341834,buy,5989,250010,293569,0,115
293569,1494553031,buy,12422,370203,293569,0,115
293569,1494564039,buy,11570,252216,293569,0,115
294591,1493690524,buy,6261,247861,294591,0,116
294591,1493728275,buy,1157,201868,294591,0,116
294591,1493728275,buy,1157,201868,294591,0,116
294591,1493728275,buy,1157,201868,294591,0,116
294591,1493728275,buy,1157,201868,294591,0,116
294591,1494417034,buy,6152,324732,294591,0,116
303447,1494299658,buy,4520,188059,303447,0,117
304748,1492858883,buy,4282,238301,304748,0,118
304748,1492925639,buy,5467,27436,304748,0,118
304748,1492928583,buy,5467,27436,304748,0,118
304748,1492928728,buy,5945,383051,304748,0,118
304748,1492928728,buy,5945,383051,304748,0,118
304748,1492928728,buy,5945,383051,304748,0,118
304748,1492928728,buy,5945,383051,304748,0,118
304748,1493012017,buy,6426,12717,304748,0,118
304748,1493012955,buy,4520,376247,304748,0,118
304748,1493012955,buy,4520,376247,304748,0,118
304748,1493563896,buy,5945,224985,304748,0,118
304748,1493563896,buy,5945,224985,304748,0,118
304748,1493590855,buy,5945,224985,304748,0,118
304748,1493590855,buy,5945,224985,304748,0,118
304748,1493590919,buy,5945,224985,304748,0,118
304748,1493590919,buy,5945,224985,304748,0,118
304748,1493819302,buy,6079,312224,304748,0,118
304748,1493819563,buy,6084,312224,304748,0,118
304748,1493908882,buy,6426,35339,304748,0,118
304748,1493992828,buy,7197,49259,304748,0,118
304748,1494160166,buy,9102,334130,304748,0,118
304748,1494162001,buy,5517,200309,304748,0,118
304748,1494162186,buy,5779,353274,304748,0,118
304748,1494246374,buy,4284,354355,304748,0,118
304748,1494251538,buy,4384,174163,304748,0,118
304748,1494591172,buy,4284,327439,304748,0,118
304748,1494591250,buy,4284,327439,304748,0,118
304748,1494667671,buy,3421,269005,304748,0,118
309603,1493942125,buy,11156,74120,309603,0,119
309603,1493942125,buy,5038,315834,309603,0,119
309603,1493942125,buy,11156,74120,309603,0,119
309603,1493942125,buy,1673,228765,309603,0,119
309603,1493942125,buy,11156,74120,309603,0,119
309603,1494219836,buy,11156,74120,309603,0,119
309603,1494332827,buy,11156,74120,309603,0,119
309603,1494332827,buy,11156,74120,309603,0,119
309603,1494332827,buy,8169,70251,309603,0,119
309603,1494479572,buy,470,184099,309603,0,119
313183,1494125256,buy,4526,308525,313183,0,120
314048,1492963863,buy,6281,66630,314048,0,121
314048,1492965052,buy,6281,66630,314048,0,121
314048,1492967429,buy,6281,66630,314048,0,121
314048,1494287352,buy,6404,75218,314048,0,121
314237,1493430847,buy,6682,38543,314237,0,122
314237,1493431186,buy,6682,38543,314237,0,122
314237,1493431380,buy,4262,370203,314237,0,122
314237,1493448649,buy,6716,38543,314237,0,122
314237,1493651113,buy,6686,184351,314237,0,122
314237,1493651241,buy,4384,368775,314237,0,122
314237,1493651681,buy,4315,311937,314237,0,122
314237,1493651818,buy,4314,28290,314237,0,122
314237,1493765870,buy,5467,334302,314237,0,122
314237,1493765870,buy,5467,334302,314237,0,122
314237,1493910695,buy,6682,284465,314237,0,122
314237,1493910718,buy,6682,284465,314237,0,122
314237,1494220006,buy,4314,59519,314237,0,122
314237,1494668322,buy,4520,136280,314237,0,122
314237,1494668401,buy,4520,283750,314237,0,122
315819,1494375036,buy,6378,459274,315819,0,123
315819,1494375036,buy,6379,273036,315819,0,123
316378,1492915692,buy,5497,297073,316378,0,124
316378,1492915738,buy,5497,297073,316378,0,124
316378,1493275321,buy,6261,377291,316378,0,124
316378,1493291494,buy,4520,75216,316378,0,124
316378,1493476111,buy,4281,247789,316378,0,124
316378,1493536687,buy,6515,275910,316378,0,124
316378,1493604199,buy,4262,370203,316378,0,124
316378,1493604234,buy,4262,370203,316378,0,124
316378,1493786075,buy,6420,20080,316378,0,124
316378,1493786187,buy,6420,20080,316378,0,124
316378,1493809822,buy,506,275944,316378,0,124
316378,1494070744,buy,5945,88137,316378,0,124
319935,1493690457,buy,6065,207288,319935,0,125
319935,1493690606,buy,4267,327450,319935,0,125
319935,1493708418,buy,4267,442705,319935,0,125
319935,1493708455,buy,4267,442705,319935,0,125
319935,1493809423,buy,7965,199354,319935,0,125
319935,1493809436,buy,7965,199354,319935,0,125
319935,1493880536,buy,4726,95340,319935,0,125
321094,1492890417,buy,6393,301121,321094,0,126
321094,1492890417,buy,6393,301121,321094,0,126
321094,1493024422,buy,4262,370203,321094,0,126
321094,1493094405,buy,4284,176912,321094,0,126
322319,1494133722,buy,184,93127,322319,0,127
322319,1494379780,buy,6423,227883,322319,0,127
322319,1494411343,buy,184,93127,322319,0,127
326477,1493260496,buy,5554,103147,326477,0,128
326477,1493706607,buy,4385,238695,326477,0,128
326477,1493869903,buy,4385,238695,326477,0,128
326477,1493871786,buy,7208,324498,326477,0,128
326477,1493871853,buy,6152,252916,326477,0,128
326477,1494063658,buy,6286,284120,326477,0,128
326477,1494063948,buy,7340,342533,326477,0,128
326477,1494129397,buy,859,30159,326477,0,128
329223,1493090757,buy,6116,314165,329223,0,129
329223,1493713213,buy,8057,188292,329223,0,129
329223,1493988351,buy,6932,212854,329223,0,129
329223,1494497292,buy,6281,19938,329223,0,129
329223,1494497935,buy,6281,19938,329223,0,129
337625,1493137694,buy,4440,422108,337625,0,130
337625,1493307016,buy,6027,198849,337625,0,130
337625,1493617793,buy,6617,230896,337625,0,130
337625,1493620210,buy,6617,235358,337625,0,130
337625,1493620210,buy,8906,276574,337625,0,130
337625,1493620210,buy,4267,67083,337625,0,130
337625,1493957305,buy,8056,247789,337625,0,130
338779,1494477010,buy,6341,350869,338779,0,131
338779,1494477416,buy,6341,350869,338779,0,131
342685,1492998730,buy,4267,185172,342685,0,132
342685,1493027039,buy,123,103147,342685,0,132
342685,1493104015,buy,123,103147,342685,0,132
342685,1493282592,buy,932,84544,342685,0,132
342685,1493282592,buy,932,277255,342685,0,132
342685,1493282592,buy,932,277255,342685,0,132
342685,1493282592,buy,932,84544,342685,0,132
342685,1493282592,buy,932,84544,342685,0,132
342685,1493282592,buy,932,84544,342685,0,132
342685,1493282592,buy,932,84544,342685,0,132
342685,1493282592,buy,932,84544,342685,0,132
342685,1493282592,buy,932,84544,342685,0,132
342685,1493282592,buy,932,84544,342685,0,132
342685,1493709990,buy,10141,418676,342685,0,132
343811,1492833534,buy,5239,183765,343811,0,133
343811,1492834223,buy,5534,370203,343811,0,133
343811,1492834223,buy,5534,370203,343811,0,133
343811,1492834223,buy,5534,370203,343811,0,133
343811,1493267146,buy,4856,182835,343811,0,133
343811,1493267146,buy,4856,446174,343811,0,133
343811,1493732801,buy,596,237605,343811,0,133
343811,1493865041,buy,9978,287210,343811,0,133
343811,1494139298,buy,423,52557,343811,0,133
343811,1494139298,buy,423,52557,343811,0,133
343811,1494208167,buy,6261,210074,343811,0,133
343811,1494208386,buy,6735,247789,343811,0,133
343811,1494482652,buy,6736,217128,343811,0,133
343811,1494502386,buy,4622,330502,343811,0,133
343811,1494502386,buy,5508,330502,343811,0,133
343811,1494502386,buy,5474,330502,343811,0,133
344092,1494457310,buy,6541,256623,344092,0,134
344092,1494660061,buy,6027,101487,344092,0,134
346249,1493012644,buy,12247,431210,346249,0,135
346249,1493038766,buy,12247,431210,346249,0,135
346249,1493647747,buy,990,26077,346249,0,135
346249,1493648191,buy,990,26077,346249,0,135
346249,1493704758,buy,990,26077,346249,0,135
347292,1493563027,buy,5797,109362,347292,0,136
347292,1493563090,buy,5533,224802,347292,0,136
347292,1493563212,buy,9314,184451,347292,0,136
347292,1493592946,buy,12738,26572,347292,0,136
347292,1493593099,buy,4406,26572,347292,0,136
347292,1493604635,buy,773,69609,347292,0,136
347292,1493604635,buy,4510,69609,347292,0,136
347292,1494600552,buy,11457,99572,347292,0,136
347292,1494600674,buy,11457,99572,347292,0,136
349957,1493181743,buy,4284,127512,349957,0,137
349957,1493203861,buy,5957,143597,349957,0,137
349957,1493203875,buy,7205,166647,349957,0,137
349957,1493552019,buy,5480,189851,349957,0,137
349957,1493628351,buy,5744,386483,349957,0,137
349957,1493641918,buy,5555,386483,349957,0,137
349957,1493697903,buy,5555,386483,349957,0,137
349957,1493697903,buy,5744,386483,349957,0,137
349957,1493892765,buy,5855,51891,349957,0,137
349957,1493975480,buy,4766,36431,349957,0,137
349957,1494247894,buy,6806,108035,349957,0,137
349957,1494415584,buy,5154,38553,349957,0,137
349957,1494415584,buy,5154,38553,349957,0,137
349957,1494415584,buy,5154,38553,349957,0,137
349957,1494493930,buy,10414,331517,349957,0,137
349957,1494681617,buy,6418,276353,349957,0,137
350481,1492838274,buy,6512,364291,350481,0,138
350481,1492865165,buy,2468,259515,350481,0,138
350481,1492929974,buy,7146,255195,350481,0,138
350481,1492930431,buy,4270,425589,350481,0,138
350481,1493024600,buy,4384,89639,350481,0,138
350481,1493480950,buy,6281,215346,350481,0,138
350481,1493480977,buy,6281,215346,350481,0,138
350481,1493690772,buy,4633,234912,350481,0,138
350481,1493774243,buy,6806,35154,350481,0,138
350481,1493803324,buy,6621,191072,350481,0,138
350481,1493807106,buy,4526,79554,350481,0,138
350481,1493807128,buy,4526,79554,350481,0,138
350481,1493862205,buy,2146,211672,350481,0,138
350481,1493900627,buy,4826,224878,350481,0,138
350481,1493902833,buy,6806,114705,350481,0,138
350481,1494133477,buy,4526,79554,350481,0,138
350481,1494207173,buy,4505,428134,350481,0,138
350481,1494294998,buy,6497,106696,350481,0,138
350481,1494295478,buy,6139,346300,350481,0,138
350481,1494580712,buy,11457,144878,350481,0,138
350661,1493622184,buy,4526,47142,350661,0,139
350661,1494039238,buy,7572,285974,350661,0,139
350661,1494061331,buy,6482,193288,350661,0,139
350661,1494420679,buy,4280,444045,350661,0,139
350661,1494587818,buy,4526,23777,350661,0,139
352240,1493479971,buy,12422,370203,352240,0,140
352240,1494156038,buy,4262,370203,352240,0,140
352240,1494262292,buy,4520,309664,352240,0,140
352240,1494330379,buy,562,143597,352240,0,140
352240,1494507787,buy,4520,309664,352240,0,140
352240,1494509467,buy,4283,143597,352240,0,140
352240,1494542145,buy,669,254879,352240,0,140
352240,1494550534,buy,4267,168008,352240,0,140
354996,1494158640,buy,6617,444249,354996,0,141
354996,1494158768,buy,6617,444249,354996,0,141
354996,1494555071,buy,6432,353723,354996,0,141
369135,1493281188,buy,6163,427986,369135,0,142
369135,1493986053,buy,6261,247789,369135,0,142
369135,1493992305,buy,4505,80490,369135,0,142
369135,1493992305,buy,4505,80490,369135,0,142
369135,1494046032,buy,6163,427986,369135,0,142
369135,1494076728,buy,6421,33257,369135,0,142
369135,1494077413,buy,5989,56819,369135,0,142
369135,1494077413,buy,5989,56819,369135,0,142
369135,1494300637,buy,6163,427986,369135,0,142
369135,1494572996,buy,6617,702,369135,0,142
369135,1494572996,buy,6617,375890,369135,0,142
369135,1494572996,buy,6617,702,369135,0,142
369135,1494600179,buy,6163,427986,369135,0,142
369135,1494665030,buy,6300,143597,369135,0,142
369135,1494665030,buy,6300,143597,369135,0,142
375072,1492961435,buy,4445,227888,375072,0,143
375072,1493800078,buy,6423,339514,375072,0,143
375072,1494233671,buy,11204,260878,375072,0,143
376102,1493778108,buy,6432,260796,376102,0,144
376102,1493778108,buy,6432,260796,376102,0,144
376102,1494153592,buy,4282,442223,376102,0,144
376102,1494154192,buy,4282,442223,376102,0,144
376102,1494207413,buy,6432,52444,376102,0,144
376102,1494294782,buy,4520,143597,376102,0,144
376102,1494331900,buy,4262,370203,376102,0,144
376102,1494331939,buy,4263,388700,376102,0,144
376782,1493891226,buy,515,185456,376782,0,145
376782,1493893150,buy,6735,247912,376782,0,145
380471,1492941410,buy,12645,431026,380471,0,146
380471,1492941434,buy,12645,431026,380471,0,146
380471,1492941509,buy,12550,98754,380471,0,146
380471,1494601759,buy,4505,111138,380471,0,146
380471,1494616591,buy,9347,444984,380471,0,146
380471,1494653835,buy,9347,444984,380471,0,146
380562,1493620586,buy,4263,388700,380562,0,147
380562,1494069329,buy,4263,388700,380562,0,147
380562,1494398010,buy,4262,370203,380562,0,147
381720,1492828294,buy,1,38566,381720,0,148
381720,1493130041,buy,3,115491,381720,0,148
381720,1493358995,buy,3,115491,381720,0,148
381720,1493375958,buy,3,115491,381720,0,148
381720,1493428714,buy,4262,370203,381720,0,148
381720,1493428805,buy,5213,390518,381720,0,148
381720,1493428824,buy,5213,390518,381720,0,148
381720,1493428990,buy,5213,390518,381720,0,148
381720,1494068366,buy,6618,33311,381720,0,148
381720,1494305782,buy,26,93088,381720,0,148
385444,1493168284,buy,5989,116349,385444,0,149
385444,1493201046,buy,7270,449948,385444,0,149
385444,1493201430,buy,7270,449948,385444,0,149
385444,1493201612,buy,7270,449948,385444,0,149
385444,1493201895,buy,7270,449948,385444,0,149
385444,1493202082,buy,7270,449948,385444,0,149
385444,1493385269,buy,7270,449948,385444,0,149
385444,1493387856,buy,7268,162382,385444,0,149
385444,1494254033,buy,9101,361993,385444,0,149
386077,1493982114,buy,7353,93403,386077,0,150
386077,1493982171,buy,7353,93403,386077,0,150
386077,1494400576,buy,5861,22641,386077,0,150
386077,1494417781,buy,4612,224985,386077,0,150
387003,1492910126,buy,4262,370203,387003,0,151
387003,1493388394,buy,6300,214167,387003,0,151
387003,1493467404,buy,6341,151215,387003,0,151
387003,1493690404,buy,6578,77323,387003,0,151
387003,1493690431,buy,5871,69637,387003,0,151
387003,1493693777,buy,6428,93403,387003,0,151
387003,1493993819,buy,5752,18593,387003,0,151
387003,1493993819,buy,6913,18593,387003,0,151
387003,1493993819,buy,6901,18593,387003,0,151
387003,1493994031,buy,2146,213054,387003,0,151
387003,1493994258,buy,5172,269842,387003,0,151
387003,1494046852,buy,8056,138826,387003,0,151
387003,1494209051,buy,6423,104512,387003,0,151
387003,1494602824,buy,5172,237452,387003,0,151
387003,1494668392,buy,6713,138260,387003,0,151
387003,1494668392,buy,6713,138260,387003,0,151
391943,1492828976,buy,6100,289708,391943,0,152
391943,1492829941,buy,6100,265825,391943,0,152
391943,1493104079,buy,6100,265825,391943,0,152
391943,1493933545,buy,6172,451318,391943,0,152
391943,1493963198,buy,4278,60793,391943,0,152
391943,1494189284,buy,12252,376830,391943,0,152
391943,1494209758,buy,6205,208145,391943,0,152
391943,1494221396,buy,6172,136895,391943,0,152
391943,1494533976,buy,2157,304329,391943,0,152
391943,1494540304,buy,12225,267091,391943,0,152
391943,1494541197,buy,6621,437986,391943,0,152
397439,1493094756,buy,3124,266633,397439,0,153
397439,1493634143,buy,4526,394215,397439,0,153
397439,1493681007,buy,3124,266633,397439,0,153
397439,1493681176,buy,3124,266633,397439,0,153
397439,1494551420,buy,6095,59279,397439,0,153
397439,1494551458,buy,6095,59279,397439,0,153
397439,1494685301,buy,11983,21354,397439,0,153
400073,1492866944,buy,5947,125683,400073,0,154
400073,1492866944,buy,4505,44897,400073,0,154
400073,1492867115,buy,4505,44897,400073,0,154
400073,1492867115,buy,5947,125683,400073,0,154
400073,1492870341,buy,6139,18595,400073,0,154
400073,1493298880,buy,6142,186736,400073,0,154
400073,1493299741,buy,6142,186736,400073,0,154
401291,1493436253,buy,12844,201875,401291,0,155
401291,1493467457,buy,4520,417227,401291,0,155
401291,1493467885,buy,4384,393775,401291,0,155
401291,1493469266,buy,4520,288532,401291,0,155
401291,1493520915,buy,6725,397261,401291,0,155
401291,1494667980,buy,4278,454810,401291,0,155
403165,1492919794,buy,4262,370203,403165,0,156
403165,1492935928,buy,4262,370203,403165,0,156
403165,1493563371,buy,6250,42862,403165,0,156
403165,1493810528,buy,6243,124049,403165,0,156
403165,1493811607,buy,6245,88736,403165,0,156
403165,1493811920,buy,4262,370203,403165,0,156
403165,1493811930,buy,4262,370203,403165,0,156
403165,1494093940,buy,841,393034,403165,0,156
403165,1494156497,buy,6426,224832,403165,0,156
403165,1494156497,buy,4283,235358,403165,0,156
403165,1494156563,buy,1665,146115,403165,0,156
403165,1494156563,buy,1665,146115,403165,0,156
403165,1494156563,buy,562,261089,403165,0,156
403165,1494216951,buy,7339,356886,403165,0,156
403165,1494217014,buy,7339,356886,403165,0,156
403165,1494334619,buy,4262,370203,403165,0,156
403422,1493184132,buy,4262,370203,403422,0,157
403422,1493375245,buy,6251,86377,403422,0,157
403422,1493909147,buy,4283,18595,403422,0,157
403422,1494049021,buy,11568,188043,403422,0,157
403422,1494150917,buy,4520,143597,403422,0,157
403422,1494252385,buy,4267,95766,403422,0,157
403422,1494408301,buy,4505,193215,403422,0,157
408383,1493603139,buy,6300,444131,408383,0,158
408383,1494032035,buy,4520,288532,408383,0,158
408383,1494130562,buy,6300,258254,408383,0,158
408383,1494599196,buy,4520,43212,408383,0,158
408383,1494670334,buy,4520,43212,408383,0,158
410717,1493459126,buy,12069,168008,410717,0,159
410717,1493459137,buy,12069,168008,410717,0,159
412440,1493341309,buy,5488,174712,412440,0,160
412440,1493341309,buy,6432,132353,412440,0,160
412440,1493457848,buy,5769,301826,412440,0,160
412440,1493458792,buy,6286,51805,412440,0,160
412440,1493465639,buy,5868,430866,412440,0,160
412440,1493590631,buy,4280,185,412440,0,160
412440,1493633545,buy,6806,132353,412440,0,160
412440,1493677603,buy,5819,29556,412440,0,160
412440,1493698339,buy,12225,376896,412440,0,160
412440,1493806465,buy,4280,185,412440,0,160
412440,1493966304,buy,8198,213810,412440,0,160
412440,1494285059,buy,6341,95641,412440,0,160
412440,1494285059,buy,6341,95641,412440,0,160
412440,1494286105,buy,6423,454849,412440,0,160
412440,1494408773,buy,5991,424295,412440,0,160
412440,1494408773,buy,5991,424295,412440,0,160
412440,1494408773,buy,5991,424295,412440,0,160
412440,1494414934,buy,5768,59680,412440,0,160
412440,1494647352,buy,6423,387521,412440,0,160
412440,1494647352,buy,6426,302896,412440,0,160
412440,1494647352,buy,6426,302896,412440,0,160
412440,1494662535,buy,6172,364979,412440,0,160
412440,1494664654,buy,859,16043,412440,0,160
412440,1494668192,buy,859,16043,412440,0,160
412440,1494673954,buy,6139,52072,412440,0,160
413298,1492854233,buy,4411,106324,413298,0,161
413298,1492960074,buy,4417,343143,413298,0,161
413426,1493168273,buy,5769,202562,413426,0,162
413426,1493220653,buy,4371,58535,413426,0,162
413426,1493538350,buy,6405,356737,413426,0,162
413426,1493558127,buy,6806,350771,413426,0,162
413426,1493715490,buy,4371,58535,413426,0,162
413426,1493732836,buy,4371,58535,413426,0,162
413426,1493732836,buy,4371,58535,413426,0,162
413426,1493782720,buy,4826,377472,413426,0,162
413426,1493923722,buy,5464,295697,413426,0,162
413426,1494078593,buy,4315,32904,413426,0,162
413426,1494252289,buy,6848,197898,413426,0,162
413858,1492943703,buy,6421,84552,413858,0,163
413858,1493959054,buy,6736,247789,413858,0,163
413858,1494215474,buy,7621,118059,413858,0,163
413858,1494215640,buy,7583,385235,413858,0,163
413858,1494215781,buy,7621,90844,413858,0,163
413858,1494216555,buy,4262,370203,413858,0,163
413858,1494410975,buy,133,283681,413858,0,163
413858,1494410999,buy,133,283681,413858,0,163
413858,1494411021,buy,133,283681,413858,0,163
413858,1494411174,buy,133,349743,413858,0,163
413858,1494411185,buy,133,349743,413858,0,163
413858,1494467617,buy,133,306680,413858,0,163
416732,1494058833,buy,859,389925,416732,0,164
417571,1492920852,buy,11457,240323,417571,0,165
417571,1493133172,buy,6172,286258,417571,0,165
417571,1493133834,buy,6113,231321,417571,0,165
417571,1493135080,buy,8174,198235,417571,0,165
417571,1493279770,buy,7571,451639,417571,0,165
417571,1493687048,buy,8655,264298,417571,0,165
417571,1494121630,buy,8179,401999,417571,0,165
417571,1494147953,buy,8179,270805,417571,0,165
417571,1494205354,buy,11983,29166,417571,0,165
417571,1494298688,buy,8179,242489,417571,0,165
417571,1494299043,buy,8179,242489,417571,0,165
417571,1494503356,buy,4267,67661,417571,0,165
417571,1494637950,buy,5868,359472,417571,0,165
420459,1493014658,buy,9322,268511,420459,0,166
420459,1493120575,buy,334,329056,420459,0,166
420459,1493284827,buy,6848,300479,420459,0,166
420459,1494329743,buy,6509,240233,420459,0,166
420459,1494470403,buy,6952,224985,420459,0,166
420459,1494482362,buy,5410,17204,420459,0,166
420459,1494482631,buy,856,209114,420459,0,166
420459,1494482649,buy,6952,224985,420459,0,166
422722,1493734039,buy,4520,378398,422722,0,167
422722,1493871078,buy,6246,106034,422722,0,167
422722,1494214342,buy,6300,43834,422722,0,167
422722,1494214441,buy,4520,378398,422722,0,167
422722,1494214536,buy,4262,370203,422722,0,167
423565,1492936576,buy,6159,329992,423565,0,168
423565,1493109834,buy,10890,313550,423565,0,168
426644,1493292985,buy,5204,436132,426644,0,169
426644,1493712134,buy,5204,436132,426644,0,169
426644,1493770297,buy,11195,184947,426644,0,169
426644,1494222530,buy,6824,35783,426644,0,169
426644,1494230845,buy,257,38394,426644,0,169
426644,1494231388,buy,257,86429,426644,0,169
433222,1494127467,buy,2468,393737,433222,0,170
433343,1493206960,buy,4281,340558,433343,0,171
433343,1493698409,buy,4281,340558,433343,0,171
433802,1492907197,buy,4262,370203,433802,0,172
433802,1493025319,buy,6806,132353,433802,0,172
433802,1493025456,buy,6806,132353,433802,0,172
433802,1493038868,buy,6806,302718,433802,0,172
433802,1494476895,buy,5945,208913,433802,0,172
435220,1492921610,buy,4721,40825,435220,0,173
435220,1492938254,buy,334,149139,435220,0,173
435220,1493073989,buy,6407,49342,435220,0,173
435220,1493173380,buy,1101,59196,435220,0,173
435220,1493182041,buy,1101,97858,435220,0,173
435220,1493186786,buy,6421,131553,435220,0,173
435220,1493186912,buy,6421,199594,435220,0,173
435220,1493278609,buy,9109,337582,435220,0,173
435220,1493420245,buy,5480,299718,435220,0,173
435220,1493705201,buy,4526,37562,435220,0,173
435220,1493705973,buy,4292,396136,435220,0,173
435220,1493882569,buy,5154,36241,435220,0,173
436559,1493105147,buy,10876,12869,436559,0,174
436559,1493535979,buy,6915,279575,436559,0,174
